customer_id,tenure_days,monthly_fee,num_logins_last_30,support_tickets_last_90,is_auto_renew,num_payments_failed,avg_session_time,churn
694,475,50,15,4,1,0,13.84,0
695,852,50,8,1,0,0,18.38,0
696,664,50,7,0,0,0,22.9,0
697,908,100,10,3,1,0,16.16,0
698,690,10,9,2,1,1,27.65,0
699,675,50,7,5,0,0,17.79,1
700,380,20,15,0,0,0,19.5,0
701,545,50,10,0,1,0,11.2,0
702,929,20,5,2,1,0,15.43,0
703,957,30,10,0,1,0,19.14,0
704,691,10,11,3,0,0,15.43,0
705,427,10,11,1,1,1,19.39,0
706,613,100,7,1,1,0,16.74,0
707,268,100,8,2,1,0,16.96,1
708,835,70,7,3,1,0,22.54,0
709,577,30,11,4,1,0,12.09,0
710,417,100,9,1,0,0,30.8,0
711,168,20,8,4,1,0,23.64,0
712,842,30,11,2,1,0,22.82,0
713,43,10,6,0,1,0,20.34,0
714,556,20,9,0,1,0,15.03,1
715,285,30,8,0,1,0,17.61,0
716,397,10,11,3,1,0,19.77,0
717,12,100,6,2,1,1,21.89,1
718,607,20,6,2,1,1,9.91,0
719,302,20,8,1,1,0,21.13,0
720,898,10,13,3,1,0,13.75,0
721,253,20,12,0,0,1,9.91,0
722,499,100,12,1,1,0,12.4,0
723,754,100,15,2,0,0,16.25,0
724,35,100,6,3,1,1,4.3,1
725,727,10,9,2,0,1,16.16,1
726,849,50,7,2,0,0,19.95,0
727,90,50,8,0,1,0,16.11,0
728,776,20,12,2,1,0,7.44,0
729,605,100,8,1,1,0,12.27,0
730,922,20,12,1,1,0,11.67,0
731,970,10,14,0,1,1,16.41,0
732,602,20,7,3,0,0,18.71,0
733,418,70,8,2,1,0,13.86,0
734,115,50,11,1,1,0,22.75,0
735,617,20,9,2,1,1,12.63,0
736,903,20,10,2,0,0,12.03,0
737,196,30,14,1,0,0,19.19,0
738,826,20,14,1,1,0,9.97,0
739,501,70,8,4,1,0,17.65,0
740,626,50,8,1,1,0,29.8,0
741,493,30,8,2,1,0,9.27,1
742,75,10,9,0,1,0,13.84,0
743,413,10,11,4,1,0,6.31,0
744,376,50,11,4,1,0,15.56,0
745,420,10,11,3,1,1,17.94,0
746,729,70,13,3,1,1,21.8,0
747,277,20,11,1,0,1,8.43,1
748,761,50,13,2,1,1,14.13,0
749,676,30,7,2,1,0,18.46,0
750,394,20,9,1,0,0,11.69,1
751,869,10,7,0,0,0,16.63,0
752,457,10,11,1,1,0,18.74,0
753,920,30,3,2,0,0,11.3,0
754,192,70,6,4,1,0,17.8,0
755,739,30,3,2,0,0,16.47,0
756,689,50,15,1,0,0,9.33,0
757,99,30,5,2,1,0,3.8,0
758,548,10,12,1,1,0,10.37,0
759,978,70,9,2,1,2,11.72,0
760,999,70,8,0,1,1,21.84,0
761,96,100,7,3,1,0,11.72,0
762,664,30,7,0,0,0,15.44,0
763,663,50,10,1,1,0,13.05,0
764,190,10,9,1,0,0,10.17,1
765,736,20,10,4,1,0,14.89,0
766,37,70,12,2,1,0,29.87,1
767,780,30,5,1,0,1,18.17,1
768,369,100,10,3,1,0,15.78,0
769,695,50,8,2,1,0,15.61,1
770,525,50,10,1,1,0,10.74,0
771,279,10,15,1,0,0,22.51,0
772,217,70,8,1,1,0,15.97,0
773,867,10,12,0,0,0,16.05,1
774,873,100,9,1,1,0,16.03,0
775,798,20,8,0,0,0,19.03,0
776,273,20,10,2,1,0,12.55,0
777,881,20,7,0,1,0,10.53,0
778,62,50,8,2,0,0,7.71,0
779,596,70,7,3,1,0,13.19,1
780,880,10,9,0,1,0,12.14,0
781,729,10,16,3,0,0,25.73,0
782,342,100,8,4,0,0,10.93,1
783,397,20,10,2,1,0,17.76,0
784,699,70,14,2,1,1,8.56,0
785,19,70,13,1,1,1,19.06,1
786,177,100,13,1,1,0,18.98,0
787,612,30,8,1,1,0,8.86,0
788,396,70,6,2,1,0,12.25,0
789,445,70,12,0,1,0,16.4,0
790,233,10,6,2,0,1,16.12,1
791,915,100,9,0,1,1,10.6,0
792,76,70,5,3,1,0,17.18,0
793,265,70,9,2,1,0,15.82,0
794,455,10,18,0,0,0,13.54,1
795,796,70,12,1,1,1,8.93,0
796,718,10,12,0,1,0,8.74,0
797,735,30,2,1,0,1,8.25,0
798,384,50,15,1,1,0,8.66,0
799,564,10,13,0,0,0,14.01,0
800,851,10,12,1,1,0,10.78,0
801,506,70,14,3,1,0,10.09,0
802,367,10,7,2,1,1,16.71,0
803,144,100,5,1,0,0,15.13,0
804,885,20,2,2,1,2,24.04,1
805,69,20,7,0,1,0,17.53,0
806,99,30,10,2,0,0,7.13,0
807,396,10,13,1,1,1,12.55,0
808,25,100,11,0,1,1,13.04,0
809,948,70,13,0,1,0,13.06,0
810,891,70,12,1,1,0,22.8,0
811,469,50,7,3,0,0,9.29,0
812,484,30,12,4,0,0,22.32,1
813,565,100,8,2,0,0,18.81,1
814,151,100,15,3,0,1,13.13,1
815,144,70,14,0,0,1,13.15,0
816,569,50,8,3,1,0,18.23,0
817,39,70,15,1,1,2,18.17,0
818,109,50,9,2,0,1,19.25,1
819,693,20,9,3,1,0,7.08,0
820,42,100,12,2,1,0,12.42,0
821,186,20,9,1,1,0,7.74,0
822,935,70,13,1,0,0,13.59,0
823,398,30,12,0,0,0,13.77,0
824,223,10,11,1,1,0,10.48,0
825,634,30,12,3,0,0,16.29,0
826,133,30,5,1,1,0,11.47,0
827,163,10,4,1,1,0,17.36,0
828,215,100,14,2,1,0,20.1,0
829,733,20,14,1,1,1,24.17,0
830,235,20,11,0,1,1,24.18,0
831,843,100,12,0,1,0,19.75,0
832,658,10,8,1,0,0,12.52,0
833,751,50,7,2,1,0,12.01,0
834,588,30,9,1,1,0,20.09,0
835,9,70,7,4,1,0,17.28,1
836,74,20,12,0,1,1,20.0,0
837,954,100,10,2,0,2,22.28,0
838,492,70,8,1,1,0,15.63,0
839,913,10,15,3,1,0,17.85,0
840,253,70,7,4,1,0,18.5,0
841,230,70,10,2,1,0,18.69,0
842,519,30,9,5,1,1,14.42,0
843,174,10,15,1,1,2,9.62,0
844,653,70,9,2,1,0,11.78,0
845,168,20,14,1,1,0,15.31,0
846,170,10,17,2,0,1,20.35,0
847,393,20,7,6,1,0,13.72,0
848,946,100,14,1,1,1,12.27,0
849,795,100,9,2,1,0,18.27,0
850,634,50,13,2,1,2,15.12,0
851,194,100,10,1,1,2,14.59,0
852,517,70,4,0,0,1,11.99,1
853,29,10,14,1,1,1,15.37,0
854,165,100,14,2,0,1,19.84,1
855,422,20,11,3,0,1,11.24,1
856,339,70,2,2,1,0,15.22,0
857,648,100,13,2,0,0,13.53,0
858,496,30,14,1,0,0,17.27,0
859,365,20,10,1,0,1,19.69,0
860,833,20,12,1,1,0,15.77,0
861,342,50,11,1,1,0,8.78,1
862,500,30,7,1,0,0,20.93,0
863,657,50,13,3,1,0,13.4,0
864,511,100,8,2,1,0,6.22,0
865,327,30,10,0,0,0,18.31,0
866,217,20,11,3,1,1,16.27,0
867,301,50,9,1,1,0,15.08,0
868,132,70,8,0,0,0,4.18,1
869,804,30,10,2,1,0,14.31,0
870,70,20,13,2,1,1,10.41,0
871,252,10,18,1,1,0,13.78,0
872,415,30,8,0,1,0,15.78,0
873,787,30,4,2,0,0,18.1,0
874,445,100,6,2,1,1,13.92,0
875,876,70,13,0,1,1,15.24,0
876,182,100,14,2,0,1,23.14,0
877,167,30,8,2,1,0,15.29,0
878,91,30,14,0,1,0,12.23,0
879,714,70,8,1,1,1,18.45,0
880,858,70,9,3,1,1,14.4,0
881,531,50,12,1,1,0,18.05,0
882,39,20,16,0,1,1,9.11,1
883,126,20,6,1,1,0,19.98,0
884,451,50,11,1,1,0,12.07,0
885,173,20,11,1,1,1,15.22,1
886,653,30,9,4,1,0,19.89,0
887,754,50,7,2,1,0,18.73,0
888,220,50,11,1,1,0,16.67,0
889,638,20,12,1,0,0,16.11,0
890,58,10,9,2,1,0,1.68,0
891,660,20,15,2,0,0,4.12,0
892,476,100,15,3,1,0,15.74,0
893,456,10,9,3,0,2,4.99,0
894,829,50,11,1,1,0,28.02,0
895,895,10,7,2,1,0,11.57,0
896,361,30,11,0,1,0,15.1,0
897,935,70,12,0,0,0,11.41,1
898,1,10,10,3,1,0,15.64,0
899,387,100,10,2,1,0,13.2,1
900,973,70,17,2,1,1,15.42,0
901,348,30,5,0,1,0,13.16,0
902,190,100,9,3,1,0,12.66,0
903,505,70,11,1,0,0,11.32,0
904,191,30,4,3,0,2,13.2,1
905,508,70,9,2,1,0,19.23,0
906,369,70,7,0,1,0,23.4,0
907,409,20,10,1,0,1,13.93,1
908,824,100,11,2,1,0,18.06,0
909,929,100,8,0,1,0,12.73,0
910,934,10,7,0,1,0,16.31,0
911,117,100,7,1,0,0,17.21,0
912,134,100,13,1,0,0,18.7,1
913,58,70,13,1,0,0,16.68,0
914,556,50,11,0,1,0,12.29,0
915,685,20,5,1,1,0,17.47,0
916,672,10,4,2,1,0,22.16,0
917,173,20,11,2,0,1,17.25,1
918,829,10,14,2,1,0,7.59,0
919,815,30,15,2,0,2,11.88,0
920,149,70,8,0,1,0,17.93,0
921,80,100,13,1,1,0,12.81,0
922,886,100,9,4,0,0,12.77,0
923,213,50,18,1,0,0,22.29,0
924,203,20,2,2,0,0,23.61,0
925,764,20,13,1,1,0,7.68,0
926,229,20,10,0,0,0,8.93,0
927,676,100,6,2,1,0,20.51,0
928,227,20,3,0,0,0,11.14,0
929,659,70,11,1,1,0,9.85,0
930,532,10,16,1,1,0,12.87,0
931,441,100,9,3,0,0,15.15,0
932,402,70,14,2,0,1,13.75,0
933,47,30,10,3,1,0,21.75,0
934,233,70,8,1,0,0,16.98,0
935,305,70,17,4,1,0,14.89,0
936,526,30,6,2,1,0,21.73,0
937,143,70,10,3,0,0,29.91,1
938,415,10,9,2,0,0,9.94,1
939,513,100,8,3,1,0,22.68,0
940,373,50,6,1,1,0,8.51,1
941,566,30,11,2,0,1,15.32,0
942,886,100,11,0,0,1,15.12,0
943,259,20,12,0,0,0,17.41,0
944,656,10,11,2,0,0,23.38,1
945,471,50,12,1,1,0,17.22,0
946,953,10,14,3,0,1,13.33,0
947,971,10,15,1,1,0,10.28,0
948,12,20,16,1,0,1,10.07,1
949,330,50,11,0,1,0,17.86,0
950,736,10,15,2,0,1,3.69,0
951,784,20,6,2,0,1,28.37,1
952,968,30,13,1,1,1,14.3,0
953,358,20,3,0,1,0,13.21,0
954,972,70,4,0,1,1,15.94,0
955,408,100,9,0,1,1,6.14,0
956,668,20,7,1,0,1,12.04,0
957,373,20,11,1,1,0,14.62,0
958,8,20,12,2,0,0,13.2,0
959,122,10,16,2,1,0,20.23,0
960,348,50,8,1,0,0,12.2,0
961,676,20,11,1,0,0,11.2,0
962,90,20,10,1,1,0,14.48,0
963,648,70,11,1,1,1,19.4,0
964,698,70,8,0,1,1,16.94,1
965,316,30,4,3,1,0,17.6,1
966,178,30,2,2,1,0,14.51,0
967,540,70,15,2,0,0,13.67,0
968,732,50,13,0,1,0,17.46,0
969,869,30,18,0,0,0,15.41,0
970,41,100,8,1,1,0,15.83,0
971,740,100,4,1,1,0,18.29,0
972,704,50,15,2,1,0,20.21,0
973,923,70,12,1,0,0,10.77,0
974,502,30,12,1,1,0,12.4,1
975,959,20,9,2,0,0,16.82,0
976,145,70,8,3,1,0,19.24,0
977,201,30,10,0,1,0,12.98,0
978,929,50,11,1,0,1,4.75,0
979,724,100,6,1,1,0,15.65,0
980,461,50,11,1,1,0,18.36,0
981,732,30,12,1,1,0,15.79,0
982,752,50,8,1,1,1,14.8,0
983,925,30,13,1,1,0,14.51,0
984,909,30,11,1,0,0,12.18,0
985,558,50,12,4,0,1,11.54,0
986,547,10,8,1,1,1,9.64,0
987,253,20,11,0,1,0,15.19,0
988,390,70,11,1,1,0,11.99,0
989,594,100,10,1,0,0,14.47,0
990,883,20,11,1,1,0,12.57,0
991,256,70,7,4,1,0,18.09,0
992,709,70,16,1,1,1,19.31,0
993,815,100,10,0,1,2,8.19,1
994,921,20,16,2,1,0,20.32,0
995,450,100,7,2,1,1,18.44,0
996,10,30,4,3,1,0,18.99,0
997,824,100,16,0,1,2,15.58,0
998,798,50,11,0,0,0,13.19,0
999,242,10,9,1,1,0,19.79,0
1000,251,10,12,0,1,0,8.74,0
1001,877,10,11,1,1,0,15.9,0
1002,5,20,10,4,0,0,12.82,1
1003,119,20,13,0,1,0,14.55,0
1004,801,30,12,1,0,2,15.11,0
1005,374,10,11,3,1,0,2.45,0
1006,65,30,14,6,1,0,11.34,1
1007,146,10,9,2,1,0,13.23,0
1008,224,20,12,4,0,0,7.77,1
1009,239,50,8,3,0,1,18.66,1
1010,177,50,5,0,1,0,16.75,0
1011,779,50,7,2,0,0,13.73,0
1012,853,100,7,2,0,0,15.56,0
1013,282,50,9,4,1,0,10.41,1
1014,63,70,12,2,1,0,20.14,0
1015,217,10,12,3,1,0,21.98,0
1016,854,50,15,1,1,0,9.37,0
1017,827,70,8,1,1,0,16.89,0
1018,795,70,12,0,1,1,13.84,0
1019,689,70,7,1,1,0,25.4,0
1020,461,30,16,2,0,0,11.84,0
1021,929,30,9,2,1,1,21.68,0
1022,610,70,11,1,1,1,12.54,0
1023,105,100,9,1,1,0,2.31,1
1024,99,50,8,3,1,0,14.58,0
1025,511,10,7,0,1,0,14.08,0
1026,385,100,9,2,0,0,10.92,0
1027,405,20,9,3,0,1,18.43,0
1028,823,30,5,2,1,0,19.26,0
1029,518,50,6,2,0,0,12.02,0
1030,476,50,10,2,1,0,18.3,0
1031,977,20,11,0,1,0,15.06,0
1032,709,20,10,0,1,0,15.15,1
1033,863,50,11,0,0,0,16.96,0
1034,645,20,11,1,0,1,8.89,0
1035,870,50,12,1,0,0,19.58,0
1036,771,100,13,0,1,0,9.77,0
1037,437,20,6,3,1,0,11.21,0
1038,23,100,12,1,1,0,18.33,0
1039,997,100,17,1,1,0,18.3,0
1040,565,20,12,0,0,0,13.91,0
1041,677,50,9,0,0,0,11.34,1
1042,714,70,9,0,1,0,22.36,0
1043,458,50,6,2,1,0,24.7,0
1044,83,10,12,3,0,0,18.92,1
1045,145,20,12,4,1,0,8.87,0
1046,85,30,11,1,1,0,16.31,0
1047,78,20,8,0,0,0,14.04,1
1048,457,10,12,0,1,0,13.72,1
1049,878,100,5,0,1,0,19.91,0
1050,1,30,7,2,0,1,10.5,1
1051,51,30,11,3,0,1,11.13,1
1052,685,50,12,2,0,0,13.83,0
1053,717,70,8,1,0,0,16.26,1
1054,772,50,11,0,1,0,16.25,0
1055,446,30,9,3,0,0,21.88,0
1056,449,30,2,0,0,1,19.13,1
1057,881,70,5,2,1,0,16.6,0
1058,488,20,11,0,1,1,22.24,0
1059,800,70,12,2,0,0,12.11,0
1060,34,100,18,2,1,0,20.29,0
1061,348,50,15,1,1,1,20.19,0
1062,95,20,9,2,1,0,25.33,0
1063,72,50,9,2,1,1,18.11,0
1064,551,70,8,3,1,0,12.15,0
1065,154,20,8,0,1,0,12.99,0
1066,250,70,9,3,1,0,11.13,0
1067,674,100,9,0,1,0,28.82,0
1068,438,10,7,0,0,0,19.9,0
1069,118,30,4,4,1,0,18.26,1
1070,771,20,7,2,0,1,24.5,1
1071,891,30,11,5,1,0,18.9,0
1072,306,10,7,0,0,1,21.28,0
1073,268,20,7,2,0,2,17.75,0
1074,961,30,11,1,0,0,14.98,0
1075,54,30,12,1,1,0,4.93,1
1076,236,20,8,4,0,0,14.83,0
1077,389,30,10,0,1,0,19.81,0
1078,990,30,5,0,1,0,13.37,0
1079,734,20,9,5,1,0,13.86,0
1080,763,30,19,0,1,0,13.47,0
1081,825,30,13,1,1,0,17.97,0
1082,401,50,8,0,1,0,11.84,0
1083,624,100,8,2,0,0,12.49,1
1084,767,50,8,4,0,0,10.32,1
1085,303,10,3,1,1,0,11.86,0
1086,919,50,8,1,1,0,10.08,0
1087,207,50,6,2,1,1,14.12,0
1088,229,10,7,1,1,1,25.29,0
1089,853,30,13,1,0,0,18.81,1
1090,910,30,6,1,1,0,14.58,0
1091,578,50,14,2,1,0,19.7,0
1092,75,10,10,1,1,0,4.87,0
1093,435,30,10,3,0,0,25.2,0
1094,103,70,12,2,1,0,17.43,0
1095,422,20,12,2,1,1,13.55,0
1096,704,20,11,0,0,0,11.96,0
1097,764,100,8,0,1,1,16.26,0
1098,738,20,11,0,1,0,8.75,0
1099,806,50,18,2,1,0,11.69,0
1100,306,20,11,4,1,1,24.06,0
1101,98,20,9,4,1,0,9.71,1
1102,850,70,9,0,1,0,4.43,0
1103,798,30,8,0,0,0,17.39,0
1104,335,70,6,0,1,0,17.92,0
1105,859,50,8,1,1,0,15.87,0
1106,435,20,11,1,0,2,17.52,0
1107,447,30,7,1,1,0,23.41,0
1108,994,100,12,0,0,0,17.28,0
1109,308,100,14,0,0,0,22.29,0
1110,249,20,8,2,1,0,10.99,1
1111,166,20,17,1,1,0,11.62,0
1112,481,100,8,3,1,0,15.04,0
1113,984,100,11,1,0,1,18.23,0
1114,335,50,10,0,1,0,14.06,0
1115,542,20,10,0,1,0,13.07,0
1116,759,100,11,2,1,0,10.95,0
1117,106,10,10,2,1,0,14.5,0
1118,563,100,14,1,0,1,6.7,0
1119,81,30,15,1,1,0,15.77,1
1120,133,30,14,2,1,1,5.33,0
1121,797,10,9,1,1,0,20.87,0
1122,900,50,8,2,1,1,12.36,0
1123,138,20,9,1,1,2,6.59,1
1124,184,20,8,0,0,0,16.91,1
1125,401,100,6,2,1,1,17.54,0
1126,330,30,10,5,1,1,11.81,1
1127,785,50,11,3,1,1,12.66,0
1128,508,50,10,2,1,0,14.47,0
1129,852,50,10,4,1,1,11.17,1
1130,984,100,11,1,1,3,13.38,0
1131,69,20,12,0,0,0,22.82,0
1132,546,50,12,1,1,0,5.25,0
1133,774,100,9,1,1,0,15.11,0
1134,53,100,13,2,1,0,12.77,0
1135,450,10,9,1,0,2,19.23,0
1136,205,70,7,0,1,0,10.57,0
1137,126,50,10,0,1,0,17.16,0
1138,747,70,9,1,1,2,9.02,0
1139,43,20,13,3,1,2,17.4,0
1140,752,100,11,2,1,0,28.41,0
1141,971,50,10,1,1,1,19.7,0
1142,883,30,12,0,1,0,2.02,0
1143,111,20,5,0,0,1,22.5,0
1144,761,10,8,0,1,0,20.08,0
1145,663,10,12,1,0,0,18.44,0
1146,183,70,21,1,1,1,11.85,0
1147,848,100,11,2,0,0,26.43,1
1148,95,70,13,1,1,0,19.42,1
1149,971,30,12,0,1,0,19.22,0
1150,374,30,9,4,1,0,14.59,0
1151,912,10,13,1,0,0,17.07,0
1152,520,50,5,0,1,1,13.99,0
1153,900,10,7,1,1,0,19.56,0
1154,360,10,16,1,0,0,17.85,0
1155,900,30,6,0,0,0,7.67,0
1156,696,70,12,1,1,1,19.75,0
1157,281,30,13,1,1,0,14.0,0
1158,195,100,7,1,1,1,22.99,0
1159,864,30,17,2,0,0,9.92,0
1160,195,30,14,3,1,2,18.37,1
1161,667,10,9,2,1,0,15.67,0
1162,93,50,14,1,1,1,12.73,0
1163,672,10,11,1,1,0,16.71,0
1164,946,20,8,0,1,0,17.43,0
1165,61,30,1,2,0,0,13.39,0
1166,634,30,9,1,1,0,19.64,0
1167,51,20,7,0,1,1,16.31,0
1168,403,30,7,2,1,0,13.02,0
1169,789,30,6,2,1,1,6.64,0
1170,5,100,9,4,0,1,18.93,1
1171,466,30,14,0,1,2,18.94,0
1172,604,20,13,4,0,1,15.62,1
1173,682,10,9,2,0,0,10.4,0
1174,829,30,10,1,1,0,18.05,0
1175,534,50,11,1,0,0,11.8,0
1176,405,20,12,2,1,0,18.79,0
1177,838,70,12,3,1,0,18.2,0
1178,513,100,7,2,0,0,17.1,0
1179,645,20,9,3,1,1,13.5,0
1180,233,10,11,1,1,1,16.33,0
1181,524,20,10,1,1,0,17.13,0
1182,346,70,12,0,1,0,16.44,1
1183,46,100,11,2,1,0,12.74,0
1184,546,50,7,0,1,1,5.12,0
1185,945,70,14,0,1,1,13.3,0
1186,78,20,9,4,1,1,8.83,1
1187,730,70,11,2,0,3,13.98,1
1188,813,20,10,0,0,1,19.54,1
1189,923,50,3,1,0,1,22.53,0
1190,73,50,6,1,1,0,17.31,0
1191,794,10,9,3,1,1,7.82,0
1192,249,50,19,1,1,1,17.88,0
1193,47,30,9,1,1,0,13.77,0
1194,121,70,11,2,0,0,14.97,0
1195,214,70,8,2,0,0,11.56,1
1196,239,20,11,1,0,0,23.13,0
1197,56,50,18,2,1,0,12.88,0
1198,350,10,10,2,1,0,9.58,0
1199,107,10,11,3,1,1,9.47,0
1200,831,10,10,1,1,1,6.26,0
1201,48,100,10,2,1,1,23.03,1
1202,573,30,8,1,1,0,8.64,0
1203,337,50,6,5,1,0,14.0,0
1204,26,10,17,2,1,1,18.27,1
1205,804,30,18,2,1,1,18.12,0
1206,257,70,14,2,1,0,14.86,0
1207,8,20,7,2,1,0,22.45,1
1208,625,50,8,0,1,0,10.38,1
1209,867,50,9,2,1,0,14.01,0
1210,253,100,13,3,1,1,11.37,0
1211,692,70,13,2,1,1,11.0,1
1212,719,50,9,1,1,0,10.99,0
1213,303,100,15,1,1,0,10.87,0
1214,639,100,11,1,1,0,21.31,0
1215,56,100,8,1,1,0,17.99,0
1216,726,50,10,0,0,0,15.79,0
1217,526,50,10,2,1,0,11.72,1
1218,474,50,14,3,1,0,20.89,1
1219,28,30,11,1,1,1,12.88,0
1220,983,100,8,2,1,0,10.86,0
1221,78,30,13,1,1,0,11.09,0
1222,216,20,9,0,1,1,21.03,0
1223,386,50,10,6,1,0,29.03,1
1224,365,70,12,0,0,1,19.52,0
1225,666,10,14,3,1,1,17.51,0
1226,526,20,9,1,1,1,17.12,0
1227,699,10,6,0,1,0,17.13,0
1228,312,10,8,1,0,3,18.13,0
1229,883,50,6,1,1,0,21.43,0
1230,7,70,16,2,1,1,13.39,0
1231,3,10,14,3,1,0,9.91,0
1232,623,100,11,1,1,0,14.83,0
1233,919,10,15,2,1,0,14.62,1
1234,750,20,15,0,1,0,6.16,0
1235,363,70,5,1,1,0,15.46,1
1236,751,70,5,2,1,0,9.26,0
1237,508,10,8,2,1,0,19.81,0
1238,274,70,8,0,1,0,15.93,0
1239,506,20,13,0,1,0,19.3,0
1240,806,20,10,3,1,1,10.48,1
1241,739,20,6,1,0,0,21.61,0
1242,883,100,12,1,1,0,21.93,0
1243,15,50,12,0,1,0,14.53,0
1244,192,10,7,0,0,0,22.13,1
1245,985,70,13,2,0,0,24.34,0
1246,631,20,11,1,1,0,20.88,0
1247,485,10,12,0,0,0,10.47,0
1248,28,10,13,2,1,0,13.69,1
1249,714,50,10,0,1,0,5.4,0
1250,39,100,7,2,1,1,8.68,0
1251,953,70,6,1,1,0,16.85,0
1252,273,100,14,1,1,0,8.86,0
1253,231,70,10,1,1,0,20.07,0
1254,86,20,17,1,1,0,10.25,0
1255,474,20,14,1,1,0,8.45,0
1256,126,10,14,0,1,0,1.0,0
1257,812,70,11,1,0,0,11.04,0
1258,537,70,11,0,1,0,22.47,0
1259,145,100,12,2,0,0,16.36,1
1260,525,20,11,1,1,0,16.15,0
1261,212,30,8,3,1,0,14.73,0
1262,25,10,4,4,1,0,24.84,0
1263,580,70,10,0,1,0,13.8,0
1264,394,50,10,2,1,1,13.96,0
1265,67,50,8,0,1,0,19.4,0
1266,233,30,9,1,1,1,20.98,0
1267,109,20,7,2,1,0,11.8,0
1268,146,20,8,2,1,0,11.79,0
1269,111,20,13,1,1,0,14.8,0
1270,228,100,8,1,1,0,22.73,0
1271,111,50,12,0,1,0,7.91,0
1272,470,20,13,0,1,0,21.56,1
1273,34,50,7,1,1,0,16.38,0
1274,623,30,9,3,1,1,8.42,0
1275,776,10,12,1,1,1,9.57,0
1276,936,100,13,2,1,0,18.87,0
1277,369,70,7,2,1,0,14.62,0
1278,748,30,10,2,1,0,17.82,0
1279,595,50,12,2,0,0,13.95,1
1280,554,30,13,0,1,0,16.3,0
1281,425,70,10,2,0,1,15.36,1
1282,613,100,6,1,1,0,13.82,0
1283,518,10,11,1,1,0,15.77,0
1284,692,70,10,1,1,0,12.21,0
1285,282,100,15,0,1,0,25.54,0
1286,320,50,12,5,1,0,13.31,1
1287,738,70,7,2,1,0,13.77,1
1288,443,30,12,2,0,0,11.97,0
1289,952,20,9,0,1,3,20.12,0
1290,315,30,11,2,1,2,15.9,1
1291,877,50,12,2,1,0,9.29,0
1292,966,10,11,1,1,0,16.81,0
1293,741,70,8,0,1,2,12.82,0
1294,377,10,10,4,1,2,14.32,0
1295,289,50,10,0,0,1,8.86,1
1296,437,70,10,1,1,0,16.29,0
1297,662,100,8,2,0,0,20.69,1
1298,277,100,4,3,1,0,18.35,1
1299,710,30,5,4,1,0,18.75,1
1300,582,30,11,1,1,0,16.45,0
1301,503,50,13,0,0,0,17.21,0
1302,624,100,9,3,0,1,17.89,1
1303,516,70,13,2,1,0,12.49,0
1304,350,100,5,1,1,0,16.07,0
1305,843,30,8,2,1,0,21.95,0
1306,446,50,15,1,1,0,7.31,0
1307,830,100,10,2,1,0,17.48,0
1308,350,50,6,0,1,1,5.67,1
1309,607,100,17,3,1,0,18.21,0
1310,664,10,8,0,0,1,8.93,1
1311,823,100,9,4,1,0,12.16,0
1312,137,30,13,1,1,0,11.64,0
1313,759,70,12,1,1,0,11.92,0
1314,899,30,4,1,1,0,16.89,0
1315,243,30,9,1,1,0,22.73,0
1316,543,30,12,3,0,0,15.17,0
1317,40,50,14,2,0,1,15.46,1
1318,229,20,10,1,1,0,23.13,0
1319,548,20,6,1,0,0,12.76,0
1320,920,10,16,2,1,0,21.52,0
1321,223,30,6,1,0,0,14.78,0
1322,6,20,12,3,0,0,17.92,1
1323,322,10,4,2,1,0,10.3,0
1324,468,50,17,1,1,1,12.2,0
1325,732,30,14,1,1,0,10.47,0
1326,75,70,15,2,1,0,7.42,0
1327,4,50,5,3,1,0,18.87,0
1328,847,10,13,2,1,2,15.6,0
1329,646,50,11,2,0,0,19.28,1
1330,118,70,6,3,0,1,18.66,0
1331,881,50,12,2,0,0,13.84,0
1332,606,10,9,0,0,0,17.97,0
1333,504,70,12,2,1,2,20.25,0
1334,998,70,6,0,0,2,10.0,0
1335,947,50,11,1,1,0,15.56,0
1336,574,70,10,1,1,1,5.98,0
1337,441,50,7,4,1,1,9.17,1
1338,194,30,11,0,0,0,10.32,0
1339,847,70,7,1,1,2,17.27,0
1340,715,50,11,1,1,0,19.75,0
1341,392,30,12,0,1,0,11.46,0
1342,26,70,4,0,1,0,10.1,0
1343,435,30,8,0,0,1,15.17,0
1344,173,100,8,2,0,0,18.72,0
1345,300,70,12,1,1,0,11.69,0
1346,645,100,13,0,0,0,13.02,0
1347,326,10,12,1,0,0,10.69,0
1348,410,10,13,1,1,2,18.57,0
1349,118,50,7,3,1,1,17.45,1
1350,836,20,7,2,1,1,18.57,0
1351,787,100,11,1,1,0,20.04,0
1352,724,100,9,2,1,1,12.99,0
1353,225,10,12,4,1,0,10.24,1
1354,532,100,10,1,0,0,5.87,1
1355,113,20,9,1,1,0,11.74,0
1356,140,30,13,0,0,0,14.45,0
1357,559,30,6,3,0,0,13.17,0
1358,1,20,11,1,0,0,18.13,0
1359,90,100,7,3,1,0,9.14,0
1360,654,100,9,0,1,0,8.33,0
1361,320,100,13,3,1,0,18.27,0
1362,550,50,8,1,0,1,19.66,0
1363,805,70,12,0,1,1,14.03,0
1364,894,20,7,1,1,0,19.12,0
1365,139,20,14,1,1,0,22.2,0
1366,511,20,7,3,1,0,19.18,0
1367,868,20,11,1,1,0,19.45,0
1368,845,20,9,4,1,0,9.3,1
1369,259,100,12,1,1,1,16.97,0
1370,673,50,14,1,1,0,21.12,0
1371,902,10,10,0,1,1,12.78,0
